threshold,precision,recall,f1,f2,accuracy,confusion_matrix
0.02769999999999988,0.3873684210526316,0.6133333333333333,0.47483870967741937,0.5492537313432836,0.8271028037383178,"[[1763, 291], [116, 184]]"
0.02779999999999988,0.3873684210526316,0.6133333333333333,0.47483870967741937,0.5492537313432836,0.8271028037383178,"[[1763, 291], [116, 184]]"
0.02789999999999988,0.3873684210526316,0.6133333333333333,0.47483870967741937,0.5492537313432836,0.8271028037383178,"[[1763, 291], [116, 184]]"
0.02799999999999988,0.3873684210526316,0.6133333333333333,0.47483870967741937,0.5492537313432836,0.8271028037383178,"[[1763, 291], [116, 184]]"
0.02809999999999988,0.3881856540084388,0.6133333333333333,0.4754521963824289,0.5495818399044206,0.8275276125743416,"[[1764, 290], [116, 184]]"
0.028199999999999878,0.3881856540084388,0.6133333333333333,0.4754521963824289,0.5495818399044206,0.8275276125743416,"[[1764, 290], [116, 184]]"
0.028299999999999877,0.3881856540084388,0.6133333333333333,0.4754521963824289,0.5495818399044206,0.8275276125743416,"[[1764, 290], [116, 184]]"
0.028399999999999877,0.3881856540084388,0.6133333333333333,0.4754521963824289,0.5495818399044206,0.8275276125743416,"[[1764, 290], [116, 184]]"
0.028499999999999876,0.3877118644067797,0.61,0.4740932642487047,0.5472488038277512,0.8275276125743416,"[[1765, 289], [117, 183]]"
0.028599999999999876,0.3877118644067797,0.61,0.4740932642487047,0.5472488038277512,0.8275276125743416,"[[1765, 289], [117, 183]]"
0.028699999999999875,0.3885350318471338,0.61,0.47470817120622566,0.547576301615799,0.8279524214103653,"[[1766, 288], [117, 183]]"
0.028799999999999874,0.3885350318471338,0.61,0.47470817120622566,0.547576301615799,0.8279524214103653,"[[1766, 288], [117, 183]]"
0.028899999999999874,0.3885350318471338,0.61,0.47470817120622566,0.547576301615799,0.8279524214103653,"[[1766, 288], [117, 183]]"
0.028999999999999873,0.3885350318471338,0.61,0.47470817120622566,0.547576301615799,0.8279524214103653,"[[1766, 288], [117, 183]]"
0.029099999999999872,0.3893617021276596,0.61,0.4753246753246753,0.5479041916167665,0.8283772302463891,"[[1767, 287], [117, 183]]"
0.029199999999999872,0.3893617021276596,0.61,0.4753246753246753,0.5479041916167665,0.8283772302463891,"[[1767, 287], [117, 183]]"
0.02929999999999987,0.3893617021276596,0.61,0.4753246753246753,0.5479041916167665,0.8283772302463891,"[[1767, 287], [117, 183]]"
0.02939999999999987,0.3893617021276596,0.61,0.4753246753246753,0.5479041916167665,0.8283772302463891,"[[1767, 287], [117, 183]]"
0.02949999999999987,0.3893617021276596,0.61,0.4753246753246753,0.5479041916167665,0.8283772302463891,"[[1767, 287], [117, 183]]"
0.02959999999999987,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.02969999999999987,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.029799999999999868,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.029899999999999868,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.029999999999999867,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.030099999999999866,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.030199999999999866,0.3880597014925373,0.6066666666666667,0.47334200260078024,0.5452366686638705,0.8279524214103653,"[[1767, 287], [118, 182]]"
0.030299999999999865,0.38675213675213677,0.6033333333333334,0.4713541666666667,0.5425659472422062,0.8275276125743416,"[[1767, 287], [119, 181]]"
0.030399999999999865,0.38675213675213677,0.6033333333333334,0.4713541666666667,0.5425659472422062,0.8275276125743416,"[[1767, 287], [119, 181]]"
0.030499999999999864,0.3854389721627409,0.6,0.46936114732724904,0.5398920215956808,0.8271028037383178,"[[1767, 287], [120, 180]]"
0.030599999999999863,0.38626609442060084,0.6,0.4699738903394256,0.5402160864345739,0.8275276125743416,"[[1768, 286], [120, 180]]"
0.030699999999999863,0.3870967741935484,0.6,0.47058823529411764,0.5405405405405406,0.8279524214103653,"[[1769, 285], [120, 180]]"
0.030799999999999862,0.3870967741935484,0.6,0.47058823529411764,0.5405405405405406,0.8279524214103653,"[[1769, 285], [120, 180]]"
0.03089999999999986,0.3870967741935484,0.6,0.47058823529411764,0.5405405405405406,0.8279524214103653,"[[1769, 285], [120, 180]]"
0.03099999999999986,0.3870967741935484,0.6,0.47058823529411764,0.5405405405405406,0.8279524214103653,"[[1769, 285], [120, 180]]"
0.03109999999999986,0.3879310344827586,0.6,0.4712041884816754,0.5408653846153846,0.8283772302463891,"[[1770, 284], [120, 180]]"
0.03119999999999986,0.3874458874458874,0.5966666666666667,0.46981627296587924,0.5385078219013237,0.8283772302463891,"[[1771, 283], [121, 179]]"
0.031299999999999856,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.03139999999999986,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.03149999999999986,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.03159999999999986,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.03169999999999985,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.031799999999999856,0.3882863340563991,0.5966666666666667,0.4704336399474376,0.5388320288982541,0.8288020390824129,"[[1772, 282], [121, 179]]"
0.03189999999999986,0.3869565217391304,0.5933333333333334,0.46842105263157896,0.536144578313253,0.8283772302463891,"[[1772, 282], [122, 178]]"
0.031999999999999855,0.3869565217391304,0.5933333333333334,0.46842105263157896,0.536144578313253,0.8283772302463891,"[[1772, 282], [122, 178]]"
0.03209999999999985,0.3869565217391304,0.5933333333333334,0.46842105263157896,0.536144578313253,0.8283772302463891,"[[1772, 282], [122, 178]]"
0.032199999999999854,0.3877995642701525,0.5933333333333334,0.46903820816864294,0.5364677516576251,0.8288020390824129,"[[1773, 281], [122, 178]]"
0.03229999999999986,0.3877995642701525,0.5933333333333334,0.46903820816864294,0.5364677516576251,0.8288020390824129,"[[1773, 281], [122, 178]]"
0.03239999999999985,0.388646288209607,0.5933333333333334,0.46965699208443273,0.5367913148371531,0.8292268479184367,"[[1774, 280], [122, 178]]"
0.03249999999999985,0.388646288209607,0.5933333333333334,0.46965699208443273,0.5367913148371531,0.8292268479184367,"[[1774, 280], [122, 178]]"
0.03259999999999985,0.3868131868131868,0.5866666666666667,0.46622516556291393,0.5317220543806647,0.8288020390824129,"[[1775, 279], [124, 176]]"
0.032699999999999854,0.3868131868131868,0.5866666666666667,0.46622516556291393,0.5317220543806647,0.8288020390824129,"[[1775, 279], [124, 176]]"
0.03279999999999985,0.3868131868131868,0.5866666666666667,0.46622516556291393,0.5317220543806647,0.8288020390824129,"[[1775, 279], [124, 176]]"
0.032899999999999846,0.3876651982378855,0.5866666666666667,0.46684350132625996,0.532043530834341,0.8292268479184367,"[[1776, 278], [124, 176]]"
0.03299999999999985,0.3876651982378855,0.5866666666666667,0.46684350132625996,0.532043530834341,0.8292268479184367,"[[1776, 278], [124, 176]]"
0.03309999999999985,0.38530066815144765,0.5766666666666667,0.46194926568758343,0.5245603395997575,0.8288020390824129,"[[1778, 276], [127, 173]]"
0.03319999999999985,0.38530066815144765,0.5766666666666667,0.46194926568758343,0.5245603395997575,0.8288020390824129,"[[1778, 276], [127, 173]]"
0.033299999999999844,0.38530066815144765,0.5766666666666667,0.46194926568758343,0.5245603395997575,0.8288020390824129,"[[1778, 276], [127, 173]]"
0.033399999999999846,0.38392857142857145,0.5733333333333334,0.45989304812834225,0.5218446601941747,0.8283772302463891,"[[1778, 276], [128, 172]]"
0.03349999999999985,0.38392857142857145,0.5733333333333334,0.45989304812834225,0.5218446601941747,0.8283772302463891,"[[1778, 276], [128, 172]]"
0.033599999999999845,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.03369999999999984,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.033799999999999844,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.03389999999999985,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.03399999999999984,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.03409999999999984,0.38478747203579416,0.5733333333333334,0.4605087014725569,0.5221615057680632,0.8288020390824129,"[[1779, 275], [128, 172]]"
0.03419999999999984,0.3842696629213483,0.57,0.4590604026845638,0.5197568389057751,0.8288020390824129,"[[1780, 274], [129, 171]]"
0.034299999999999845,0.3842696629213483,0.57,0.4590604026845638,0.5197568389057751,0.8288020390824129,"[[1780, 274], [129, 171]]"
0.03439999999999984,0.38148984198645597,0.5633333333333334,0.4549125168236878,0.5143031040779062,0.8279524214103653,"[[1780, 274], [131, 169]]"
0.034499999999999836,0.38148984198645597,0.5633333333333334,0.4549125168236878,0.5143031040779062,0.8279524214103653,"[[1780, 274], [131, 169]]"
0.03459999999999984,0.38148984198645597,0.5633333333333334,0.4549125168236878,0.5143031040779062,0.8279524214103653,"[[1780, 274], [131, 169]]"
0.03469999999999984,0.38181818181818183,0.56,0.4540540540540541,0.5121951219512195,0.8283772302463891,"[[1782, 272], [132, 168]]"
0.03479999999999984,0.38181818181818183,0.56,0.4540540540540541,0.5121951219512195,0.8283772302463891,"[[1782, 272], [132, 168]]"
0.034899999999999834,0.3826879271070615,0.56,0.4546684709066306,0.5125076266015863,0.8288020390824129,"[[1783, 271], [132, 168]]"
0.03499999999999984,0.3826879271070615,0.56,0.4546684709066306,0.5125076266015863,0.8288020390824129,"[[1783, 271], [132, 168]]"
0.03509999999999984,0.3826879271070615,0.56,0.4546684709066306,0.5125076266015863,0.8288020390824129,"[[1783, 271], [132, 168]]"
0.035199999999999836,0.38443935926773454,0.56,0.4559023066485753,0.5131337813072694,0.8296516567544605,"[[1785, 269], [132, 168]]"
0.03529999999999983,0.38443935926773454,0.56,0.4559023066485753,0.5131337813072694,0.8296516567544605,"[[1785, 269], [132, 168]]"
0.035399999999999834,0.38443935926773454,0.56,0.4559023066485753,0.5131337813072694,0.8296516567544605,"[[1785, 269], [132, 168]]"
0.03549999999999984,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03559999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03569999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03579999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.035899999999999835,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03599999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03609999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03619999999999983,0.3824884792626728,0.5533333333333333,0.45231607629427795,0.5079559363525091,0.8292268479184367,"[[1786, 268], [134, 166]]"
0.03629999999999983,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03639999999999983,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.036499999999999824,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03659999999999983,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03669999999999983,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.036799999999999826,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03689999999999982,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.036999999999999825,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03709999999999983,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.037199999999999823,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03729999999999982,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03739999999999982,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.037499999999999825,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03759999999999982,0.3833718244803695,0.5533333333333333,0.4529331514324693,0.5082669932639314,0.8296516567544605,"[[1787, 267], [134, 166]]"
0.03769999999999982,0.38425925925925924,0.5533333333333333,0.453551912568306,0.508578431372549,0.8300764655904843,"[[1788, 266], [134, 166]]"
0.03779999999999982,0.3851508120649652,0.5533333333333333,0.454172366621067,0.5088902513795218,0.8305012744265081,"[[1789, 265], [134, 166]]"
0.03789999999999982,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.03799999999999982,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.038099999999999815,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.03819999999999982,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.03829999999999982,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.038399999999999816,0.386046511627907,0.5533333333333333,0.4547945205479452,0.50920245398773,0.8309260832625318,"[[1790, 264], [134, 166]]"
0.03849999999999981,0.3855140186915888,0.55,0.4532967032967033,0.5067567567567568,0.8309260832625318,"[[1791, 263], [135, 165]]"
0.038599999999999815,0.3855140186915888,0.55,0.4532967032967033,0.5067567567567568,0.8309260832625318,"[[1791, 263], [135, 165]]"
0.03869999999999982,0.3855140186915888,0.55,0.4532967032967033,0.5067567567567568,0.8309260832625318,"[[1791, 263], [135, 165]]"
0.038799999999999814,0.3864168618266979,0.55,0.45392022008253097,0.5070682237246465,0.8313508920985556,"[[1792, 262], [135, 165]]"
0.03889999999999981,0.3864168618266979,0.55,0.45392022008253097,0.5070682237246465,0.8313508920985556,"[[1792, 262], [135, 165]]"
0.03899999999999981,0.38497652582159625,0.5466666666666666,0.45179063360881544,0.5043050430504306,0.8309260832625318,"[[1792, 262], [136, 164]]"
0.039099999999999815,0.38588235294117645,0.5466666666666666,0.45241379310344826,0.5046153846153846,0.8313508920985556,"[[1793, 261], [136, 164]]"
0.03919999999999981,0.38588235294117645,0.5466666666666666,0.45241379310344826,0.5046153846153846,0.8313508920985556,"[[1793, 261], [136, 164]]"
0.039299999999999814,0.38588235294117645,0.5466666666666666,0.45241379310344826,0.5046153846153846,0.8313508920985556,"[[1793, 261], [136, 164]]"
0.03939999999999981,0.3867924528301887,0.5466666666666666,0.4530386740331492,0.5049261083743842,0.8317757009345794,"[[1794, 260], [136, 164]]"
0.039499999999999806,0.3867924528301887,0.5466666666666666,0.4530386740331492,0.5049261083743842,0.8317757009345794,"[[1794, 260], [136, 164]]"
0.03959999999999981,0.3867924528301887,0.5466666666666666,0.4530386740331492,0.5049261083743842,0.8317757009345794,"[[1794, 260], [136, 164]]"
0.03969999999999981,0.38534278959810875,0.5433333333333333,0.4508990318118949,0.5021565003080715,0.8313508920985556,"[[1794, 260], [137, 163]]"
0.03979999999999981,0.38534278959810875,0.5433333333333333,0.4508990318118949,0.5021565003080715,0.8313508920985556,"[[1794, 260], [137, 163]]"
0.039899999999999804,0.38534278959810875,0.5433333333333333,0.4508990318118949,0.5021565003080715,0.8313508920985556,"[[1794, 260], [137, 163]]"
0.03999999999999981,0.3862559241706161,0.5433333333333333,0.4515235457063712,0.5024660912453761,0.8317757009345794,"[[1795, 259], [137, 163]]"
